id,topic
878449768829263872,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878449733609562112,https://www.snopes.com/fact-check/chick-fil-a-gay-marriage/
878449673496866816,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878449632170446849,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878449271778926592,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878448910691442689,https://www.snopes.com/fact-check/mencken-white-house-quote/
878448745083535364,https://www.snopes.com/fact-check/hillary-clinton-uranium-russia-deal/
878448574765215745,https://www.snopes.com/fact-check/epa-grant-flint-water/
878448289439461376,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878448201237442560,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878447753340366848,https://www.snopes.com/fact-check/hillary-clinton-robert-mueller-uranium/
878447746855739392,https://www.snopes.com/fact-check/ayn-rand-social-security/
878447448871620608,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878447321444483072,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878447280692572160,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878447144524546048,https://www.snopes.com/fact-check/half-human-half-lamb-born-south-africa/
878446907860844544,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878446897219883008,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878446882208567296,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878446823974817792,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878445640803647493,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878445583840796672,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878445421185478657,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878445372451856384,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878445261084741632,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878444878526599168,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878444645361082369,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878444637874266112,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878444299104530433,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878444029842554880,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878442943769702400,https://www.snopes.com/fact-check/ayn-rand-social-security/
878442482056536064,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878442282810187776,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878441982296764421,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878441884238180354,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878441864235425792,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878441761370198017,https://www.snopes.com/fact-check/russian-billboard-features-trump-and-putin/
878441560936914946,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878441402677346304,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878441171114090497,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878441120979615744,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878440792502792193,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878440742276001792,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878440604975349760,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878440321910231040,https://www.snopes.com/fact-check/black-humor/
878440042083078145,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878439987448074241,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878439857932185600,https://www.snopes.com/fact-check/black-humor/
878439602477989888,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878439185761280001,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878439165079236608,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878438795216994304,https://www.snopes.com/fact-check/alien-mummy-peru/
878437465404526592,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878437350287847424,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878437098621206528,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878436867338674176,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878436691459145728,https://www.snopes.com/fact-check/london-underground-sign/
878436580578516992,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878436562018729985,https://www.snopes.com/fact-check/steel-barrel-graves-bill-hillary-clinton-estate-crime-scene/
878436415775879169,https://www.snopes.com/fact-check/nude-sunbather-turtle-eggs/
878436277573623813,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878436123734941696,https://www.snopes.com/fact-check/tick-causes-meat-allergy/
878435506677313536,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878435407695798272,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878435233196122112,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878434905595760640,https://www.snopes.com/fact-check/ayn-rand-social-security/
878434882682224641,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878434631779057664,https://www.snopes.com/fact-check/black-humor/
878434476317175809,https://www.snopes.com/fact-check/black-humor/
878434368406126593,https://www.snopes.com/fact-check/ayn-rand-social-security/
878434067045396482,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878433897595392000,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878433604694454272,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878433188128882688,https://www.snopes.com/fact-check/ayn-rand-social-security/
878432954942451712,https://www.snopes.com/fact-check/lindsay-ranch-raided/
878432285808316416,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878432083080654849,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878432026973454337,https://www.snopes.com/fact-check/mitch-mcconnell-blocked-investigating-russian-hacks/
878431413565042688,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878431286343290882,https://www.snopes.com/fact-check/ayn-rand-social-security/
878430132569948160,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878429934770847745,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878429905846980608,https://www.snopes.com/fact-check/aca-versus-ahca/
878429121168232448,https://www.snopes.com/fact-check/ayn-rand-social-security/
878428870986289152,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878428781219909632,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878428709669285888,https://www.snopes.com/fact-check/black-humor/
878428329338077184,https://www.snopes.com/fact-check/black-humor/
878427827355488256,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878427802613280772,https://www.snopes.com/fact-check/hillary-clinton-suppressed-haitis-minimum-wage/
878427765367644160,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878427750922559488,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878427750209429505,https://www.snopes.com/fact-check/illegal-immigrants-2008-election/
878426378026307584,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878426060886429696,https://www.snopes.com/fact-check/ayn-rand-social-security/
878425360983052289,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878425017611976705,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878423913654493184,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878423444685303809,https://www.snopes.com/fact-check/members-congress-health-care/
878423160730771456,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878422985614401536,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878422961795080193,https://www.snopes.com/fact-check/ayn-rand-social-security/
878422149974769665,https://www.snopes.com/fact-check/trump-donations-veterans/
878421911650390016,https://www.snopes.com/fact-check/ayn-rand-social-security/
878421592749027329,https://www.snopes.com/fact-check/ayn-rand-social-security/
878421449811394560,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878421151512494080,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878421104573825024,https://www.snopes.com/fact-check/ayn-rand-social-security/
878421016250372096,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878420931991015428,https://www.snopes.com/fact-check/morgue-employee-cremated-nap/
878420908754345985,https://www.snopes.com/fact-check/ayn-rand-social-security/
878419768075857921,https://www.snopes.com/fact-check/1912-article-global-warming/
878419641265082368,https://www.snopes.com/fact-check/ayn-rand-social-security/
878418832217567232,https://www.snopes.com/fact-check/mencken-white-house-quote/
878418676407562247,https://www.snopes.com/fact-check/german-police-chainmail/
878418118045032448,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878417025395195904,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878416951843868672,https://www.snopes.com/fact-check/native-son/
878416826224529409,https://www.snopes.com/fact-check/ayn-rand-social-security/
878416661522464768,https://www.snopes.com/fact-check/ayn-rand-social-security/
878416540739219456,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878416400775249920,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878416244747243520,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878416189969416192,https://www.snopes.com/fact-check/ayn-rand-social-security/
878416101155127296,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878415735072206848,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878415560270389248,https://www.snopes.com/fact-check/donald-trumps-son-game-hunting-photos/
878414721594077184,https://www.snopes.com/fact-check/aca-versus-ahca/
878414052267110400,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878413976828358656,https://www.snopes.com/fact-check/carrier-jobs-to-mexico-despite-trump-deal/
878413585239748611,https://www.snopes.com/fact-check/ayn-rand-social-security/
878413466725367809,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878413175275651072,https://www.snopes.com/fact-check/giant-sequoia/
878412412902354944,https://www.snopes.com/fact-check/cdc-admits-98-million-got-cancer-polio-vaccine/
878412375275253761,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878412229716000769,https://www.snopes.com/fact-check/donald-trump-lie-truth/
878411731147530240,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878411612704481281,https://www.snopes.com/fact-check/london-underground-sign/
878411372828270594,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878411065205432320,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878410903867150336,https://www.snopes.com/fact-check/ayn-rand-social-security/
878410838557814784,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878410377188392961,https://www.snopes.com/fact-check/ayn-rand-social-security/
878410083767427073,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878409865324113920,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878409797581844480,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878409684784259072,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878409647643922433,https://www.snopes.com/fact-check/aca-versus-ahca/
878409298006728704,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878409154234331136,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878409122437267456,https://www.snopes.com/fact-check/ayn-rand-social-security/
878409071887605760,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878408865255239680,https://www.snopes.com/fact-check/ayn-rand-social-security/
878408734342606848,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878408688620457984,https://www.snopes.com/fact-check/pelosi-healthcare-pass-the-bill-to-see-what-is-in-it/
878408533355745280,https://www.snopes.com/fact-check/ayn-rand-social-security/
878408516821688320,https://www.snopes.com/fact-check/ayn-rand-social-security/
878407252520058880,https://www.snopes.com/fact-check/ayn-rand-social-security/
878407231305396224,https://www.snopes.com/fact-check/ayn-rand-social-security/
878407169707823105,https://www.snopes.com/fact-check/ayn-rand-social-security/
878406927197319168,https://www.snopes.com/fact-check/ayn-rand-social-security/
878406760817491968,https://www.snopes.com/fact-check/ayn-rand-social-security/
878406586502434816,https://www.snopes.com/fact-check/ayn-rand-social-security/
878406027217035264,https://www.snopes.com/fact-check/pelosi-healthcare-pass-the-bill-to-see-what-is-in-it/
878405228697194496,https://www.snopes.com/fact-check/ayn-rand-social-security/
878403443316191232,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878402869690585088,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878402815416090626,https://www.snopes.com/fact-check/ayn-rand-social-security/
878402621182234624,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878402536859811840,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878402515959767040,https://www.snopes.com/fact-check/mitch-mcconnell-one-of-my-proudest-moments/
878402175277445126,https://www.snopes.com/fact-check/tim-allen-cancelled-political-views/
878401977016872960,https://www.snopes.com/fact-check/tick-causes-meat-allergy/
878401866702483458,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878401742756564992,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878401636862902272,https://www.snopes.com/fact-check/steel-barrel-graves-bill-hillary-clinton-estate-crime-scene/
878401631217430528,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878400983805591553,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878399275830579202,https://www.snopes.com/fact-check/clinton-body-bags/
878399225725407233,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878399217252696064,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878398677710245888,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878398491621564417,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878398160149893120,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878397614370078720,https://www.snopes.com/fact-check/ayn-rand-social-security/
878397605385875456,https://www.snopes.com/fact-check/ayn-rand-social-security/
878397595860815874,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878397587404935168,https://www.snopes.com/fact-check/ayn-rand-social-security/
878397330411708417,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878397052614529025,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878396699835748352,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878396056517595136,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878396005401714688,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878395902188113920,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878395777839763456,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878395574445162496,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878395437601890304,https://www.snopes.com/fact-check/democrat-shooters-list/
878394838646890496,https://www.snopes.com/fact-check/pelosi-healthcare-pass-the-bill-to-see-what-is-in-it/
878393335613882368,https://www.snopes.com/fact-check/12-week-photo/
878392756690759680,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878392243387850754,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878392149275967489,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878392103960707072,https://www.snopes.com/fact-check/queen-sword-trump/
878391981663174657,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878391927585988610,https://www.snopes.com/fact-check/hillary-clinton-disbarred/
878391905498808320,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878391905234636800,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878391852998590464,https://www.snopes.com/fact-check/plastic-rice-from-china/
878391794681171968,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878391570436943872,https://www.snopes.com/fact-check/everything-donald-trump-accomplished/
878391329377722369,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878391224897605634,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878390177869299712,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878389886889467905,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878389541446369281,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878389534739750912,https://www.snopes.com/fact-check/elizabeth-warren-pagan-ritual/
878389161740431360,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878388511598096385,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878388435941240833,https://www.snopes.com/fact-check/photo-hillary-clinton-manchester-bombers-father-abedi/
878388272556331008,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878388032445001732,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878387655075131392,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878387468701233154,https://www.snopes.com/fact-check/photo-hillary-clinton-manchester-bombers-father-abedi/
878387267810738178,https://www.snopes.com/fact-check/steel-barrel-graves-bill-hillary-clinton-estate-crime-scene/
878387192086892546,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878386952768282624,https://www.snopes.com/fact-check/canada-legalizes-beastiality/
878386387531288578,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878385955664576512,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878385384048218115,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878384851854000128,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878384606134714368,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878384499368763392,https://www.snopes.com/fact-check/nude-sunbather-turtle-eggs/
878384269470466048,https://www.snopes.com/fact-check/robert-byrd-kkk-photo/
878384114310811648,https://www.snopes.com/fact-check/isis-murder-250-children-dough-kneader/
878384032064708609,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878384017191575552,https://www.snopes.com/fact-check/tim-allen-cancelled-political-views/
878383176149749760,https://www.snopes.com/fact-check/fidget-spinners-unsafe-lead/
878382852571766784,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878382346138988545,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878382139208859648,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878381880734654464,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878380924852813825,https://www.snopes.com/fact-check/tick-causes-meat-allergy/
878380604156506112,https://www.snopes.com/fact-check/canada-legalizes-beastiality/
878380381275279361,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878379865250177024,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878379724728291330,https://www.snopes.com/fact-check/meredith-mciver-exists/
878379639466602497,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878378722780299265,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878378709601964032,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878378680057290752,https://www.snopes.com/fact-check/obamas-50-lies/
878378454957346818,https://www.snopes.com/fact-check/speeding-ticket-frenzy/
878378268654616576,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878377652066947072,https://www.snopes.com/fact-check/churchill-on-islam/
878376939702149121,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878376929484603392,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878376683664941056,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878376443725721600,https://www.snopes.com/fact-check/comey-mueller-besties/
878376411362336768,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878376263643267072,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878375874466164736,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878375682845413376,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878375063111729154,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878374493584076802,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878374488500555776,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878372871428616192,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878372467726622724,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878371941253472256,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878371850539089921,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878371845111660544,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878371561010417664,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878371464235204608,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878371248086151169,https://www.snopes.com/fact-check/sarah-palin-russia-house/
878371162207641601,https://www.snopes.com/fact-check/london-underground-sign/
878370942887395329,https://www.snopes.com/fact-check/half-human-half-lamb-born-south-africa/
878370877989048320,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878370380049772544,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878369805899767808,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878369526131204096,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878369315900317696,https://www.snopes.com/fact-check/comey-mueller-besties/
878369315564642304,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878369011884412929,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878368918452097024,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878368733332373504,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878368619591340033,https://www.snopes.com/fact-check/hillary-clinton-robert-mueller-uranium/
878368435733790721,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878368305031127040,https://www.snopes.com/fact-check/hillary-clinton-robert-mueller-uranium/
878368272374276097,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878368168498089985,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878367990227410944,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878367658281811968,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878367601587503104,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878367498508263425,https://www.snopes.com/fact-check/comey-clinton-foundation/
878367448810082307,https://www.snopes.com/fact-check/bernie-sanders-audi-8/
878366533465931777,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878366420119060480,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878366312996626432,https://www.snopes.com/fact-check/hillary-clinton-robert-mueller-uranium/
878366250287616000,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878366094003757057,https://www.snopes.com/fact-check/marine-white-house-detail/
878366011489001472,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878365765040304128,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878364588424675328,https://www.snopes.com/fact-check/aca-versus-ahca/
878364576827424768,https://www.snopes.com/fact-check/alien-mummy-peru/
878364571487973377,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878364387056025600,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878363500023885832,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878363215104622592,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878363132078456832,https://www.snopes.com/fact-check/wolf-pack-photo/
878362658382073856,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878362636135550977,https://www.snopes.com/fact-check/democrat-shooters-list/
878362451464433664,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878362427670310918,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878361518118543360,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878361322932416512,https://www.snopes.com/fact-check/half-human-half-lamb-born-south-africa/
878361204627914752,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878361160541655040,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878361042941816832,https://www.snopes.com/fact-check/clinton-moves-billions-to-qatar/
878360997785853952,https://www.snopes.com/fact-check/black-humor/
878360792420163584,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878360787533926401,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878360323186610177,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878360268442566656,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878360133100875780,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878359987818557441,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878359849637003264,https://www.snopes.com/fact-check/morgue-employee-cremated-nap/
878359733933031424,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878359458669248512,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878359366524469248,https://www.snopes.com/fact-check/obamas-50-lies/
878359089281200130,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878359071669100544,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878359051574198272,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878359045085609984,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878359029449342976,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878358539177082880,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878358004386508800,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878357971713089537,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878357965085999105,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878357928784408576,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878357444887531521,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878357026417528833,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878356674804727808,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878356647420112901,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878356458085249024,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878356176739549184,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878356101560926209,https://www.snopes.com/fact-check/half-human-half-lamb-born-south-africa/
878355860023418881,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878355857603416064,https://www.snopes.com/fact-check/nude-sunbather-turtle-eggs/
878355651897851904,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878355391721156609,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
878354926241316865,https://www.snopes.com/fact-check/mitch-mcconnell-polio-government-healthcare/
